WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,HOUSE_OF_PARLIAMENT,IDA_NAME,TENURE,MP_NAME,WORK_DESCRIPTION,RECOMMENDATION_DATE,RECOMMENDED_AMOUNT,FLAG,CONSTITUENCY_ID,WORK_STAGE,LETTER_NO,SANCTION_AMOUNT,Sno,CONSTITUENCY,WORK_RECOMMENDATION_DTL_ID,FILE_STATUS,TENURE_START_DATE,TENURE_END_DATE,ATTACH_ID,SANCTION_DATE,Total_Amt,WORK_ID,ACTUAL_AMOUNT,ACTUAL_END_DATE,AVERAGE_RATING,VENDOR_NAME,VENDOR_ID,IA_NAME,FUND_DISBURSED_AMT,WORK_STATUS,days_to_sanction,days_since_recommendation,days_to_complete,is_completed_flag,SANCTION_FY,RECOMMENDATION_FY,FY,RECIPIENT_TYPE,IS_TRIBAL_TRUST,IS_SC_AREA,IS_ST_AREA,rule_violations,rule_score,cost_anomaly_score,cost_anomaly_flag,cost_anomaly_method,category_median,category_sample_size,cost_anomaly_reason,is_duplicate_candidate,duplicate_candidate_score,risk_index,primary_anchors,signal_type_count,tier_level,is_tier2,tier_promotion_reason
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_C(DISTRICT COLLECTOR DISTRICT_C_IDA),18th Lok Sabha,MP_18LS_03 (Metro Center),Laying of drainage lines (B1 to B5) at the Vishrantwadi Police Colony in the Pune Lok Sabha constituency.,2026-08-13,1000000.0,1.0,255.0,Pending for Sanction,LN/MP18129/2026-2027/98,1000000.0,97.0,Constituency_C (Metropolitan Powerhouse),303756.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,24,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,True,0.863,25.89,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.86)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_C(DISTRICT COLLECTOR DISTRICT_C_IDA),18th Lok Sabha,MP_18LS_03 (Metro Center),Laying of drainage lines (B-6 to B-11) at the Vishrantwadi Police Colony in the Pune Lok Sabha constituency.,2026-08-13,1000000.0,1.0,255.0,Pending for Sanction,LN/MP18129/2026-2027/99,1000000.0,98.0,Constituency_C (Metropolitan Powerhouse),303758.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,24,,False,,2026-27,2026-27,Government Agency,False,,,[],0,,False,not_evaluated,,0,,True,0.863,25.89,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.86)
Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_C(DISTRICT COLLECTOR DISTRICT_C_IDA),18th Lok Sabha,MP_18LS_03 (Metro Center),"Laying stone pathways and paving blocks on Bankimchandra Chattopadhyay Marg in Chh. Shivajinagar, within the Pune Lok Sabha constituency.",2026-08-13,2500000.0,1.0,255.0,Pending for Sanction,LN/MP18129/2026-2027/100,2500000.0,99.0,Constituency_C (Metropolitan Powerhouse),303763.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,,,,,,,,,,,,,24,,False,,2026-27,2026-27,Government Agency,False,,,"[{'rule_id': 'D1', 'description': 'Sanction amount is a statistical outlier (beyond 1.5x IQR) for its work category', 'weight': 15}]",15,,False,not_evaluated,,0,,False,0.0,37.5,['COST_OUTLIER'],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Peer Cost Outlier (>1.5x IQR / Isolation Forest)
Normal/Others,"WS/MP18136/2025-2026/165205-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Construction of cement road from Reliance petrol pump to Sachin Varaghanes house at Allipur,2025-01-13,547388.0,1.0,257.0,Physical Inspection,LN/MP18136/2024-2025/1,547388.0,1.0,Constituency_D (Agrarian Rural Hub),165205.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,2025-04-09,,,,,,Shree Sainath Construction,90500.0,Executive Engineer Public Works Division Wardha_2,530688.0,Payment Success,86.0,601,,False,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.2437940123361606,False,isolation_forest,999971.0,113,,False,0.0,31.44,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 86d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/165206-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Construction of cement road from water tank to Jijabai Gujarkars house at Allipur,2025-01-13,696431.0,1.0,257.0,Vendor Identification,LN/MP18136/2024-2025/1,696431.0,2.0,Constituency_D (Agrarian Rural Hub),165206.0,,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",,2025-04-09,,,,,,Shree Sainath Construction,90500.0,Executive Engineer Public Works Division Wardha_2,687849.0,Payment Success,86.0,601,,False,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.2582630886225083,False,isolation_forest,999971.0,113,,False,0.0,32.11,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 86d (>75d mandated window)
Normal/Others,WS/MP18136/2025-2026/165207-Construction of community centers and community halls,Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Construction of public Community hall for women self-help group at Madani ,2025-01-13,2000000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/1,2000000.0,3.0,Constituency_D (Agrarian Rural Hub),165207.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",2176526.0,2025-04-09,,177715.0,1869606.0,2026-05-07,0.0,President Pragati Majoor Sahakari Sanstha Ltd,22449.0,Executive Engineer Public Works Division Wardha_2,1869606.0,Payment Success,86.0,601,393.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'R3', 'description': 'Completion took more than 365 days from sanction with no documented exception', 'weight': 15}]",30,0.4470647060994559,False,isolation_forest,999971.0,113,,False,0.0,61.02,['COMPLETION_BREACH'],2,Tier 2 (Actionable Red Flag),True,Actionable Red Flag: Corroborated by 2 independent signals [COMPLETION_BREACH + SANCTION_DELAY_BREACH] -> Statutory Completion Breach: Project took >365 days from sanction; Sanction Delay: Took 86d (>75d mandated window)
Normal/Others,WS/MP18136/2025-2026/165240-Construction of community centers and community halls,Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Mauja Mahakal,  Dist. Wardha Construction of Community Hall at Wardha.",2025-01-15,1000000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/2,1000000.0,4.0,Constituency_D (Agrarian Rural Hub),165240.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",2092289.0,2025-04-09,,169940.0,994179.0,2026-03-17,0.0,Ajay Subhashrao Ghavghave,71696.0,Executive Engineer Public Works Division Wardha_2,994179.0,Payment Success,84.0,599,342.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.0,False,isolation_forest,999971.0,113,,False,0.0,20.19,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 84d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/165241-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Mauja Dahegaon (Gosavi)T Selu Dist At Wardha Mr.Bharat Bangde to Shri.Santosh Raut house Construction of cement road ,2025-01-15,700000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/2,700000.0,5.0,Constituency_D (Agrarian Rural Hub),165241.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1785460.0,2025-04-09,,143136.0,697946.0,2025-11-13,0.0,Ajay Subhashrao Ghavghave,71696.0,Executive Engineer Public Works Division Wardha_2,697946.0,Payment Success,84.0,599,218.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.2098201529937934,False,isolation_forest,999971.0,113,,True,0.91,41.34,['DUPLICATE_WORK_OVERLAP'],2,Tier 2 (Actionable Red Flag),True,Actionable Red Flag: Corroborated by 2 independent signals [DUPLICATE_WORK_OVERLAP + SANCTION_DELAY_BREACH] -> Semantic Overlap: High text & parameter similarity (Score: 0.91); Sanction Delay: Took 84d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/165242-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Mauja Alodi Dist Wardha  Cementing the road in front of Mr.Akhtar Pathan house,2025-01-15,250000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/2,250000.0,6.0,Constituency_D (Agrarian Rural Hub),165242.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1785922.0,2025-04-09,,143888.0,250000.0,2025-11-13,0.0,Ajay Subhashrao Ghavghave,71696.0,Executive Engineer Public Works Division Wardha_2,250000.0,Payment Success,84.0,599,218.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.4481963397787434,False,isolation_forest,999971.0,113,,False,0.0,40.88,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 84d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/165243-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Mauja Alodi, Dist.Wardha Mr. Dhanorkar to Shri.Baba Rao Phukte Construction of Cementing road",2025-01-15,750000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/2,750000.0,7.0,Constituency_D (Agrarian Rural Hub),165243.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1786236.0,2025-04-09,,143925.0,745384.0,2025-11-13,0.0,Ajay Subhashrao Ghavghave,71696.0,Executive Engineer Public Works Division Wardha_2,745384.0,Payment Success,84.0,599,218.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.33635812183372,False,isolation_forest,999971.0,113,,True,0.91,46.08,['DUPLICATE_WORK_OVERLAP'],2,Tier 2 (Actionable Red Flag),True,Actionable Red Flag: Corroborated by 2 independent signals [DUPLICATE_WORK_OVERLAP + SANCTION_DELAY_BREACH] -> Semantic Overlap: High text & parameter similarity (Score: 0.91); Sanction Delay: Took 84d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/165244-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Mauja Nalwadi, Dist. Wardha Construction of cement road Dilip Bokde to Chandrakant Tapase house",2025-01-15,600000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/2,600000.0,8.0,Constituency_D (Agrarian Rural Hub),165244.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1786023.0,2025-04-09,,143905.0,598131.0,2025-11-13,0.0,Ajay Subhashrao Ghavghave,71696.0,Executive Engineer Public Works Division Wardha_2,598131.0,Payment Success,84.0,599,218.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.2914211969548242,False,isolation_forest,999971.0,113,,False,0.0,33.64,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 84d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/165692-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Mauja Borgaon (Meghe) T. Dist. Ward No. 5 at Wardha.  Laying of paving blocks from Mangrulkar Complex to Chandan Mates house,2025-01-15,950000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/2,950000.0,9.0,Constituency_D (Agrarian Rural Hub),165692.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1704713.0,2025-04-09,,135543.0,946131.0,2025-10-01,0.0,UTKARSH UNEEMPLOYED ENGINEERS SEVA CO-OP SOCIETY,67043.0,Executive Engineer Public Works Zillha Parishad Wardha,946131.0,Payment Success,84.0,599,175.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.2799581228929488,False,isolation_forest,999971.0,113,,False,0.0,33.11,[],1,Tier 1 (Operational Watchlist),False,Operational Watchlist: Sanction Delay: Took 84d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/165694-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Mauja Deulgaon Selu Dist Wardha Construction of cement road from Hamdapur Road to Satish Sonpitale to Gajanan Patle house at Wardha,2025-01-15,1200000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/2,1200000.0,10.0,Constituency_D (Agrarian Rural Hub),165694.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1785723.0,2025-04-09,,143874.0,1195809.0,2025-11-13,0.0,FOR PRESIDENT VIJAY MAJOOR SAHAKARI SANSTHA,70304.0,Executive Engineer Public Works Zillha Parishad Wardha,1195809.0,Payment Success,84.0,599,218.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}]",15,0.4112486926658604,False,isolation_forest,999971.0,113,,True,0.776,46.38,[],2,Tier 1 (Operational Watchlist),False,Operational Watchlist: Semantic Overlap: High text & parameter similarity (Score: 0.78); Sanction Delay: Took 84d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/167487-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Construction of cement road from Shri Sant Gajanan Maharaj Mandir to Shri Vikas Raut House in Court Colony at Mauja Navin Ashti, Ta Ashti",2025-01-21,1000000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/3,1000000.0,11.0,Constituency_D (Agrarian Rural Hub),167487.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1664091.0,2025-04-09,,131716.0,1000000.0,2025-09-16,0.0,PRATIK VINODRAO MANIKPURE,65585.0,Executive Engineer Public Works Zillha Parishad Wardha,1000000.0,Payment Success,78.0,593,160.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'D3', 'description': 'Shared recommendation letter bundle with tranche fragmentation (>= 3 works within Â±15% tolerance) totaling >= â‚¹50L â€” potential engineered proposal fragmentation', 'weight': 15}]",30,0.0,False,isolation_forest,999971.0,113,,False,0.0,40.38,['LETTER_BUNDLE_FRAGMENTATION'],2,Tier 2 (Actionable Red Flag),True,Actionable Red Flag: Corroborated by 2 independent signals [LETTER_BUNDLE_FRAGMENTATION + SANCTION_DELAY_BREACH] -> Proposal Fragmentation: Multi-work package under Letter LN/MP18136/2024-2025/3 totalling >= Rs 50L; Sanction Delay: Took 78d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/167489-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Construction of cement road and drain from Sri Prahlad Dhonge to Zilla Parishad School at Mauja Wadala Ta Ashti,2025-01-21,1000000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/3,1000000.0,12.0,Constituency_D (Agrarian Rural Hub),167489.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1618956.0,2025-04-09,,126908.0,1000000.0,2025-08-26,0.0,TUSHAR DNYANESHWAR JOMDE,64750.0,Executive Engineer Public Works Zillha Parishad Wardha,1000000.0,Payment Success,78.0,593,139.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'D3', 'description': 'Shared recommendation letter bundle with tranche fragmentation (>= 3 works within Â±15% tolerance) totaling >= â‚¹50L â€” potential engineered proposal fragmentation', 'weight': 15}]",30,0.0,False,isolation_forest,999971.0,113,,True,0.938,50.4,"['LETTER_BUNDLE_FRAGMENTATION', 'DUPLICATE_WORK_OVERLAP']",3,Tier 2 (Actionable Red Flag),True,Actionable Red Flag: Corroborated by 3 independent signals [LETTER_BUNDLE_FRAGMENTATION + DUPLICATE_WORK_OVERLAP + SANCTION_DELAY_BREACH] -> Proposal Fragmentation: Multi-work package under Letter LN/MP18136/2024-2025/3 totalling >= Rs 50L; Semantic Overlap: High text & parameter similarity (Score: 0.94); Sanction Delay: Took 78d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/167490-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),"Construction of cement road and drain from Shri Bharat Singh Bhada to Zilla Parishad School at Mauja Manikwada, Ta Ashti",2025-01-21,1000000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/3,1000000.0,13.0,Constituency_D (Agrarian Rural Hub),167490.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",1964760.0,2025-04-09,,159022.0,998218.0,2026-01-29,0.0,TUSHAR DNYANESHWAR JOMDE,64750.0,Executive Engineer Public Works Zillha Parishad Wardha,998218.0,Payment Success,78.0,593,295.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'D3', 'description': 'Shared recommendation letter bundle with tranche fragmentation (>= 3 works within Â±15% tolerance) totaling >= â‚¹50L â€” potential engineered proposal fragmentation', 'weight': 15}]",30,0.0,False,isolation_forest,999971.0,113,,True,0.938,50.4,"['LETTER_BUNDLE_FRAGMENTATION', 'DUPLICATE_WORK_OVERLAP']",3,Tier 2 (Actionable Red Flag),True,Actionable Red Flag: Corroborated by 3 independent signals [LETTER_BUNDLE_FRAGMENTATION + DUPLICATE_WORK_OVERLAP + SANCTION_DELAY_BREACH] -> Proposal Fragmentation: Multi-work package under Letter LN/MP18136/2024-2025/3 totalling >= Rs 50L; Semantic Overlap: High text & parameter similarity (Score: 0.94); Sanction Delay: Took 78d (>75d mandated window)
Normal/Others,"WS/MP18136/2025-2026/167491-Construction of roads, link roads, pathways or any other road with or without drainage system",Maharashtra,2.0,DISTRICT_D(DISTRICT COLLECTOR DISTRICT_D_IDA),18th Lok Sabha,MP_18LS_04 (Agrarian District),Construction of cement road from Shri Dinkarrao Khairkar to Shri Bapurao Kurwade house at Mauza Wagholi Ta Ashti,2025-01-21,1000000.0,1.0,257.0,Work Completed,LN/MP18136/2024-2025/3,1000000.0,14.0,Constituency_D (Agrarian Rural Hub),167491.0,True,"Jun 4, 2024 12:00:00 AM","Jun 3, 2029 11:59:59 PM",2043560.0,2025-04-09,,165615.0,964353.0,2026-02-25,0.0,PRATIK VINODRAO MANIKPURE,65585.0,Executive Engineer Public Works Zillha Parishad Wardha,964353.0,Payment Success,78.0,593,322.0,True,2025-26,2024-25,2025-26,Government Agency,False,,,"[{'rule_id': 'R1', 'description': 'Work not sanctioned within 75 days of recommendation receipt', 'weight': 15}, {'rule_id': 'D3', 'description': 'Shared recommendation letter bundle with tranche fragmentation (>= 3 works within Â±15% tolerance) totaling >= â‚¹50L â€” potential engineered proposal fragmentation', 'weight': 15}]",30,0.0,False,isolation_forest,999971.0,113,,True,0.787,47.57,['LETTER_BUNDLE_FRAGMENTATION'],3,Tier 2 (Actionable Red Flag),True,Actionable Red Flag: Corroborated by 3 independent signals [LETTER_BUNDLE_FRAGMENTATION + DUPLICATE_WORK_OVERLAP + SANCTION_DELAY_BREACH] -> Proposal Fragmentation: Multi-work package under Letter LN/MP18136/2024-2025/3 totalling >= Rs 50L; Semantic Overlap: High text & parameter similarity (Score: 0.79); Sanction Delay: Took 78d (>75d mandated window)
